rayyan_id,decisao,decisao_final_dc,concorda_dc,ano,titulo,autores,journal,doi,link,motivo,resumo_pt,criterios_violados,explicacao_dc
493927941,include,,,2025,Simulation training in mammography with AI-generated images: a multireader study.,"Rangarajan K, Manivannan VV, Singh H, Gupta A, Maheshwari H, Gogoi R, Gogoi D, Das RJ, Hari S, Vyas S, Sharma R, Pandey S, Seenu V, Banerjee S, Namboodiri V, Arora C","European radiology - Volume 35, Issue 2, pp. 562-571 - published 2025-02-01",10.1007/s00330-024-11005-x,https://pubmed.ncbi.nlm.nih.gov/39134745/,"O estudo utiliza uma rede adversarial generativa (GAN) para criar imagens de mamografia e avalia o desempenho de residentes na detecção de câncer, reportando métricas de sensibilidade e acurácia.","O estudo investiga o uso de imagens geradas por inteligência artificial para treinamento em mamografia. Utilizando uma rede adversarial generativa, os residentes em radiologia mostraram melhorias significativas em sensibilidade e acurácia após o treinamento simulado. Os resultados indicam que a IA pode ser uma ferramenta valiosa na educação em radiologia.",[],
493927942,include,,,2025,Paradigm-Shifting Attention-Based Hybrid View Learning for Enhanced Mammography Breast Cancer Classification With Multi-Scale and Multi-View Fusion.,"Zhao H, Zhang C, Chen J, Li Z, Wang F, Gao S","IEEE journal of biomedical and health informatics - Volume 29, Issue 11, pp. 8334-8347 - published 2025-11-01",10.1109/JBHI.2025.3569726,https://pubmed.ncbi.nlm.nih.gov/40354201/,"O estudo utiliza Deep Learning em mamografias para detecção de câncer de mama, apresenta métricas de performance e é recente.","O estudo propõe um paradigma de Aprendizado Híbrido de Visão (HVL) que combina abordagens de aprendizado de visão única e múltipla para análise de imagens mamográficas. Através de um framework baseado em atenção, o modelo demonstrou alta precisão e robustez, mesmo em condições de dados faltantes. Os resultados experimentais mostram que o modelo supera métodos tradicionais em métricas como F1 score e AUC-PR.",[],
493927947,include,,,2025,A quantum-optimized approach for breast cancer detection using SqueezeNet-SVM.,"Bilal A, Alkhathlan A, Kateb FA, Tahir A, Shafiq M, Long H","Scientific reports - Volume 15, Issue 1, pp. 3254 - published 2025-01-25",10.1038/s41598-025-86671-y,https://pubmed.ncbi.nlm.nih.gov/39863687/,"O estudo utiliza uma abordagem de Deep Learning (SqueezeNet) aplicada a imagens de mamografia e reporta métricas de performance relevantes, como acurácia, sensibilidade e especificidade.","O estudo apresenta uma abordagem híbrida para a detecção de câncer de mama utilizando SqueezeNet e SVM, melhorada por um otimizador quântico. O modelo foi avaliado em várias bases de dados de mamografia, alcançando 99% de acurácia, 98% de sensibilidade e 100% de especificidade. Os resultados indicam que o modelo é promissor para a detecção precoce do câncer de mama.",[],
493927956,include,,,2025,AI and Tomosynthesis for Breast Cancer Molecular Subtyping: A step toward precision medicine().,Mota AM,"Annual International Conference of the IEEE Engineering in Medicine and Biology           Society. IEEE Engineering in Medicine and Biology Society. Annual International            Conference - Volume 2025, Issue , pp. 1-6 - published 2025-07-01",10.1109/EMBC58623.2025.11253140,https://pubmed.ncbi.nlm.nih.gov/41337459/,"O estudo utiliza deep learning em tomossíntese digital para classificar subtipos moleculares de câncer de mama, reportando métricas de performance relevantes.","O estudo investiga o uso de redes neurais convolucionais profundas para classificar subtipos agressivos de câncer de mama a partir de imagens de tomossíntese digital. Os modelos alcançaram AUCs variando de 59,28% a 73,17%, demonstrando a viabilidade da classificação não invasiva. Os resultados sugerem que a combinação de tomossíntese e IA pode melhorar a avaliação de subtipos moleculares e auxiliar na tomada de decisões clínicas.",[],
493927961,include,,,2025,BCECNN: an explainable deep ensemble architecture for accurate diagnosis of breast cancer.,"Ergün U, Çoban T, Kayadibi İ","BMC medical informatics and decision making - Volume 25, Issue 1, pp. 374 - published 2025-10-13",10.1186/s12911-025-03186-2,https://pubmed.ncbi.nlm.nih.gov/41084046/,"O estudo utiliza uma arquitetura de Deep Learning aplicada a imagens de mamografia para detecção de câncer de mama, reportando métricas de desempenho e validando a eficácia do modelo.","O estudo apresenta o BCECNN, uma arquitetura de ensemble de Deep Learning para diagnóstico de câncer de mama, utilizando várias CNNs e técnicas de Inteligência Artificial Explicável (XAI). Os resultados mostraram uma acurácia de 98,75% em um conjunto de dados de mamografia. O modelo foi validado clinicamente, demonstrando sua utilidade prática na interpretação das decisões do sistema.",[],
493927964,include,,,2025,You get the best of both worlds? Integrating deep learning and traditional machine learning for breast cancer risk prediction.,"Mendes J, Oliveira B, Araújo C, Galrão J, Garcia NC, Matela N","Computers in biology and medicine - Volume 187, Issue , pp. 109733 - published 2025-03-01",10.1016/j.compbiomed.2025.109733,https://pubmed.ncbi.nlm.nih.gov/39914201/,O estudo utiliza mamografias para prever o risco de câncer de mama com métodos de deep learning e reporta métricas de performance (AUC).,"O estudo propõe um modelo de previsão de risco de câncer de mama baseado em mamografias saudáveis anteriores, utilizando uma abordagem de aprendizado profundo e aprendizado de máquina tradicional. Os resultados mostraram AUCs de 0,76 para os métodos de deep learning, sugerindo potencial na previsão de risco, embora mais validações sejam necessárias.",[],
493927966,include,,,2025,RADIFUSION: a multi-radiomics deep learning based breast cancer risk prediction model using sequential mammographic images with image attention and bilateral asymmetry refinement.,"Yeoh HH, Liew A, Phan R, Strand F, Rahmat K, Nguyen TL, Tan M","Physics in medicine and biology - Volume 70, Issue 23, pp.  - published 2025-11-25",10.1088/1361-6560/ae1ee4,https://pubmed.ncbi.nlm.nih.gov/41223545/,"O estudo utiliza um modelo de deep learning aplicado a mamografias sequenciais para previsão de risco de câncer de mama, reportando métricas de performance como AUC.","O estudo apresenta o modelo RADIFUSION, que utiliza mamografias sequenciais e mecanismos de atenção para prever o risco de câncer de mama. O modelo foi avaliado em um conjunto de dados de 8723 pacientes, alcançando AUCs de 0.905, 0.872 e 0.866 em diferentes métricas. Os resultados sugerem que o modelo pode ser uma ferramenta útil para a avaliação de risco clínico.",[],
493927967,include,,,2025,Comparative analysis of semantic-segmentation models for screen film mammograms.,"Rani J, Singh J, Virmani J","Computers in biology and medicine - Volume 194, Issue , pp. 110437 - published 2025-08-01",10.1016/j.compbiomed.2025.110437,https://pubmed.ncbi.nlm.nih.gov/40479791/,"O estudo analisa modelos de segmentação semântica usando deep learning em mamografias digitais, reportando métricas de performance relevantes.","O estudo compara dez modelos de segmentação semântica para mamografias, utilizando 518 imagens do conjunto de dados DDSM. Os modelos de convolução dilatada, como ResNet50, mostraram-se superiores, com pontuações de JI e F1 de 0.87 e 0.92, respectivamente. O ResNet50 foi considerado o modelo ideal para segmentação de massas mamárias difíceis de delinear.",[],
493927968,include,,,2025,Towards Automated Semantic Segmentation in Mammography Images for Enhanced Clinical Applications.,"Sierra-Franco CA, Hurtado J, de A Thomaz V, da Cruz LC, Silva SV, Silva-Calpa GFM, Raposo A","Journal of imaging informatics in medicine - Volume 38, Issue 4, pp. 2260-2280 - published 2025-08-01",10.1007/s10278-024-01364-8,https://pubmed.ncbi.nlm.nih.gov/39663317/,"O estudo utiliza deep learning para segmentação de imagens de mamografia, apresentando resultados relevantes para a detecção de anomalias e avaliação clínica, com métricas de desempenho mencionadas.","O artigo apresenta um framework baseado em deep learning para segmentação de estruturas anatômicas em imagens de mamografia, visando auxiliar na detecção de lesões não palpáveis. Foram avaliadas várias arquiteturas de segmentação, demonstrando desempenho robusto e potencial para integração clínica. O estudo também introduz aplicações para melhorar a avaliação da qualidade das imagens e a visualização dos tecidos mamários.",[],
493927970,include,,,2025,A deep learning framework for accurate mammographic mass classification using local context attention module.,"Abdelhalim I, Almalki Y, Abdallah A, Karam R, Alduraibi S, Basha M, Mohamed H, Ghazal M, Mahmoud A, Alghamdi NS, Contractor S, El-Baz A","Medical physics - Volume 52, Issue 10, pp. e18119 - published 2025-10-01",10.1002/mp.18119,https://pubmed.ncbi.nlm.nih.gov/40985504/,"O estudo utiliza um modelo de deep learning com mamografias digitais para classificar massas mamárias, reportando métricas de desempenho relevantes como sensibilidade e especificidade.","Este estudo apresenta um método de deep learning com um módulo de atenção local para classificar massas mamárias em mamografias. Utilizando visualizações de mamogramas duais, o modelo alcançou uma sensibilidade de 82,46% e uma especificidade de 91,42% na identificação de categorias BI-RADS. O foco está em melhorar a precisão e a consistência na classificação do câncer de mama.",[],
493927971,include,,,2025,AI assistance improves reader agreement in digital mammography: A multireader crossover study of general and breast subspecialty radiologists.,"Ahmadzade M, Rouientan H, Abdi N, Norouzi M, Hakimi M, Bahrambeigi M, Khalili Pouya E, Bahmanyar F, Haghi S, Abbasi F, Madadi H, Bakhtavar K, Laalinia H, Ahmadinejad N, Rabiee P, Moosavian F, Akhlaghpoor S","Scientific reports - Volume 16, Issue 1, pp. 1370 - published 2025-12-02",10.1038/s41598-025-31065-3,https://pubmed.ncbi.nlm.nih.gov/41331340/,"O estudo avalia o impacto da IA na interpretação de mamografias digitais, comparando a concordância entre radiologistas com e sem assistência de IA, e reporta métricas de desempenho.","Este estudo avaliou o impacto da inteligência artificial na concordância entre radiologistas na interpretação de mamografias digitais. Utilizando mamografias de 65 mulheres, o estudo mostrou que a assistência de IA melhorou significativamente a concordância entre radiologistas gerais e especialistas. Os resultados indicam que a IA pode ser um valioso complemento no rastreamento do câncer de mama.",[],
493927973,include,,,2025,Commercial Artificial Intelligence Versus Radiologists: NPV and Recall Rate in Large Population-Based Digital Mammography and Tomosynthesis Screening Mammography Cohorts.,"Chen IE, Joines MM, Capiro N, Dawar R, Sears C, Sayre J, Chalfant J, Fischer C, Hoyt AC, Hsu W, Milch HS","AJR. American journal of roentgenology - Volume 225, Issue 6, pp. e2532889 - published 2025-12-01",10.2214/AJR.25.32889,https://pubmed.ncbi.nlm.nih.gov/40899676/,"O estudo compara o desempenho de um sistema de IA em mamografias digitais e tomossíntese com radiologistas, reportando métricas de performance como sensibilidade e NPV.","Este estudo avaliou o desempenho de um sistema de inteligência artificial em mamografias digitais e tomossíntese, comparando-o com radiologistas. Os resultados mostraram que a IA teve alta NPV, mas taxas de recall mais altas que os radiologistas. O estudo sugere que a IA pode ajudar na eficiência do fluxo de trabalho dos radiologistas, embora haja necessidade de estratégias para lidar com resultados falso-positivos.",[],
493927979,include,,,2025,Impact of Downsampling Size and Interpretation Methods on Diagnostic Accuracy in Deep Learning Model for Breast Cancer Using Digital Breast Tomosynthesis Images.,"Inamori R, Kaneno T, Oba K, Takaya E, Hirahara D, Kobayashi T, Kawaguchi K, Adachi M, Shimokawa D, Takahashi K, Tsunoda H, Ueda T","The Tohoku journal of experimental medicine - Volume 265, Issue 1, pp. 1-6 - published 2025-03-06",10.1620/tjem.2024.J071,https://pubmed.ncbi.nlm.nih.gov/39048348/,"O estudo investiga o uso de modelos de Deep Learning aplicados a imagens de Tomossíntese Digital (DBT) para diagnóstico de câncer de mama, reportando métricas de acurácia (AUC).","Este estudo avaliou o impacto do tamanho de downsampling e métodos de interpolação na acurácia diagnóstica de modelos de Deep Learning usando imagens de tomossíntese digital. Foram incluídos 499 pacientes, e os resultados mostraram que diferentes tamanhos de downsampling e métodos de interpolação afetaram significativamente a acurácia dos modelos, evidenciando a importância da otimização dos passos de pré-processamento.",[],
