ano,titulo,autores,link,motivo,resumo_pt,veredito_dc,explicacao_dc
2023,Deep learning model for breast cancer diagnosis based on bilateral asymmetrical detection (BilAD) in digital breast tomosynthesis images.,"Shimokawa D, Takahashi K, Kurosawa D, Takaya E, Oba K, Yagishita K, Fukuda T, Tsunoda H, Ueda T",https://pubmed.ncbi.nlm.nih.gov/36342640/,"O estudo utiliza um modelo de deep learning aplicado a imagens de tomossíntese digital para diagnóstico de câncer de mama, reportando métricas de performance relevantes.","Este estudo desenvolveu um modelo de deep learning chamado BilAD para diagnosticar câncer de mama, analisando a assimetria do tecido mamário em imagens de tomossíntese digital. O modelo foi comparado a um controle unilateral, mostrando melhor acurácia, sensibilidade e especificidade. Os resultados indicam que o BilAD melhora a precisão diagnóstica para câncer de mama.",,
2023,Enhanced breast mass mammography classification approach based on pre-processing and hybridization of transfer learning models.,"Boudouh SS, Bouakkaz M",https://pubmed.ncbi.nlm.nih.gov/37567987/,"O estudo utiliza algoritmos de Deep Learning aplicados a mamografias para detecção de massas mamárias e reporta métricas de performance como acurácia, sensibilidade e especificidade.","O estudo propõe um método de classificação em duas etapas para mamografias, utilizando técnicas de pré-processamento e um modelo híbrido de aprendizado de máquina. Os resultados mostraram uma acurácia de até 98,1% na detecção de massas mamárias, superando métodos existentes.",,
2023,Consistency of Artificial Intelligence (AI)-based Diagnostic Support Software in Short-term Digital Mammography Reimaging After Core Needle Biopsy.,"Youk JH, Han K, Lee SE, Kim EK",https://pubmed.ncbi.nlm.nih.gov/37326891/,"O estudo avalia o desempenho de um software de suporte diagnóstico baseado em IA em mamografias digitais, reportando métricas de performance e envolvendo mulheres submetidas a biópsia.","O estudo avaliou a consistência do desempenho de um software de suporte diagnóstico baseado em IA em mamografias digitais após biópsia por agulha grossa. Foram analisadas 550 mamografias de 276 mulheres, mostrando diferenças significativas nas pontuações de anormalidade entre exames malignos e benignos. Os resultados indicaram que o software apresentou consistência nas reimagens de curto prazo.",,
2023,Deep learning model for predicting the presence of stromal invasion of breast cancer on digital breast tomosynthesis.,"Shimokawa D, Takahashi K, Oba K, Takaya E, Usuzaki T, Kadowaki M, Kawaguchi K, Adachi M, Kaneno T, Fukuda T, Yagishita K, Tsunoda H, Ueda T",https://pubmed.ncbi.nlm.nih.gov/37466807/,"O estudo utiliza deep learning em mamografia digital (tomossíntese) para prever a invasão estromal no câncer de mama, reportando métricas de desempenho (AUC).","O estudo desenvolveu um algoritmo de deep learning para prever a presença de invasão estromal em câncer de mama usando tomossíntese digital. Foram analisados 499 pacientes, e diferentes arquiteturas de DL foram testadas, com AUC variando de 0.56 a 0.75. Os resultados indicam que o modelo pode ser útil na predição de invasão estromal.",,
2023,Effect of artificial intelligence-based computer-aided diagnosis on the screening outcomes of digital mammography: a matched cohort study.,"Kim H, Choi JS, Kim K, Ko ES, Ko EY, Han BK",https://pubmed.ncbi.nlm.nih.gov/37188881/,"O estudo investiga o uso de IA (AI-CAD) para melhorar a interpretação de mamografias digitais, reportando métricas de desempenho como especificidade e taxas de interpretação anormal.","O estudo avaliou o impacto do diagnóstico assistido por IA (AI-CAD) na interpretação de mamografias digitais em mulheres assintomáticas. Os resultados mostraram que a IA aumentou a especificidade dos radiologistas sem reduzir a sensibilidade, sugerindo benefícios na redução de falsos positivos. O estudo foi realizado com um grupo de 3158 mulheres em um hospital de referência na Coreia do Sul.",,
2023,"Deep learning for detection of iso-dense, obscure masses in mammographically dense breasts.","Rangarajan K, Aggarwal P, Gupta DK, Dhanakshirur R, Baby A, Pal C, Gupta AK, Hari S, Banerjee S, Arora C",https://pubmed.ncbi.nlm.nih.gov/37209125/,"O estudo utiliza deep learning em mamografias para detectar massas isodensas em mamas densas, reportando métricas de performance relevantes como sensibilidade e comparação com dados de validação externa.","O estudo analisa o desempenho de um modelo de deep learning na detecção de massas isodensas em mamas densas, utilizando conjuntos de dados de mamografia de rastreamento e diagnóstico. Os resultados mostraram um aumento na sensibilidade para malignidade, superando valores previamente relatados em benchmarks públicos. A pesquisa destaca a importância de incorporar princípios tradicionais de radiologia no design de redes neurais.",,
2023,"A Competition, Benchmark, Code, and Data for Using Artificial Intelligence to Detect Lesions in Digital Breast Tomosynthesis.","Konz N, Buda M, Gu H, Saha A, Yang J, Chledowski J, Park J, Witowski J, Geras KJ, Shoshan Y, Gilboa-Solomon F, Khapun D, Ratner V, Barkan E, Ozery-Flato M, Martí R, Omigbodun A, Marasinou C, Nakhaei N, Hsu W, Sahu P, Hossain MB, Lee J, Santos C, Przelaskowski A, Kalpathy-Cramer J, Bearce B, Cha K, Farahani K, Petrick N, Hadjiiski L, Drukker K, Armato SG 3rd, Mazurowski MA",https://pubmed.ncbi.nlm.nih.gov/36821110/,"O estudo envolve a aplicação de algoritmos de IA em mamografia digital (tomossíntese) e reporta métricas de performance, como sensibilidade, atendendo aos critérios de inclusão.","Este estudo apresenta uma competição internacional para o desenvolvimento de algoritmos de IA para detecção de lesões em tomossíntese digital (DBT). O desempenho dos algoritmos foi avaliado, com a equipe vencedora apresentando uma sensibilidade média de 0,957. Os resultados e benchmarks foram disponibilizados publicamente para futuras pesquisas na área.",,
2023,Artificial Intelligence for Image-Based Breast Cancer Risk Prediction Using Attention.,"Romanov, Stepan, Howell, Sacha, Harkness, Elaine, Bydder, Megan, Evans, D Gareth, Squires, Steven, Fergie, Martin, Astley, Sue",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10747439,"O estudo utiliza um modelo de aprendizado profundo para prever o risco de câncer de mama a partir de mamografias, reportando métricas de desempenho como AUC, o que atende aos critérios de inclusão.","O estudo propõe um modelo de aprendizado profundo baseado em atenção para prever o risco de câncer de mama a partir de mamografias. O modelo alcançou uma AUC de 0.747 em mamografias de rastreamento, superando modelos existentes. A pesquisa destaca a importância de características de imagem na previsão de risco.",,
2023,"Breast cancer detection accuracy of AI in an entire screening population: a retrospective, multicentre study.","Elhakim, Mohammad Talal, Stougaard, Sarah Wordenskjold, Graumann, Ole, Nielsen, Mads, Lång, Kristina, Gerke, Oke, Larsen, Lisbet Brønsro, Rasmussen, Benjamin Schnack Brandt",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10731688,"O estudo avalia a acurácia de um sistema de IA em mamografias para detecção de câncer de mama, comparando com radiologistas e reportando métricas de performance.","Este estudo avaliou a acurácia de um sistema de IA na detecção de câncer de mama em uma população de rastreamento na Dinamarca. Foram analisadas 272.008 mamografias, com resultados mostrando que a IA pode ser viável como substituto do primeiro leitor, embora a escolha do limiar da IA seja crucial para manter a acurácia na detecção de câncer. As métricas de sensibilidade e especificidade foram reportadas.",,
2023,Prospective implementation of AI-assisted screen reading to improve early detection of breast cancer.,"Ng, Annie Y, Oberije, Cary J G, Ambrózay, Éva, Szabó, Endre, Serfozo, Orsolya, Karpati, Edit, Fox, Georgia, Glocker, Ben, Morris, Elizabeth A, Forrai, Gábor, Kecskemethy, Peter D",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10719086,"O estudo avalia a implementação de um sistema de IA como leitor adicional em mamografias, reportando métricas de desempenho relevantes como detecções adicionais de câncer e aumento do valor preditivo positivo.","O estudo implementou um sistema de IA como leitor adicional em mamografias para melhorar a detecção precoce do câncer de mama. A avaliação mostrou que a IA poderia aumentar a detecção de câncer em 0,7 a 1,6 casos adicionais por 1.000 exames, com um aumento no valor preditivo positivo. Os resultados indicam que a IA pode melhorar a eficácia do rastreamento com poucos recalls desnecessários.",,
2023,AI Risk Score on Screening Mammograms Preceding Breast Cancer Diagnosis.,"Larsen, Marthe, Olstad, Camilla F, Koch, Henrik W, Martiniussen, Marit A, Hoff, Solveig R, Lund-Hanssen, Håkon, Solli, Helene S, Mikalsen, Karl Øyvind, Auensen, Steinar, Nygård, Jan, Lång, Kristina, Chen, Yan, Hofvind, Solveig",https://dx.doi.org/10.1148/radiol.230989,"O estudo utiliza um sistema de IA para atribuir escores de risco em mamografias de rastreamento, reportando métricas de desempenho e resultados relevantes para a detecção de câncer de mama.","O estudo avaliou escores de risco de IA em mamografias de rastreamento de mulheres diagnosticadas com câncer de mama. Utilizando dados de exames realizados entre 2004 e 2019, os resultados mostraram que mais de um terço dos cânceres detectados apresentaram o maior escore de risco em mamografias anteriores, sugerindo que a IA pode auxiliar na detecção precoce do câncer de mama.",,
2023,"Artificial intelligence for breast cancer detection in screening mammography in Sweden: a prospective, population-based, paired-reader, non-inferiority study.","Dembrower, Karin, Crippa, Alessio, Colón, Eugenia, Eklund, Martin, Strand, Fredrik",https://dx.doi.org/10.1016/S2589-7500(23)00153-X,"O estudo envolve mulheres submetidas a rastreamento de câncer de mama e utiliza um algoritmo de Deep Learning para análise de mamografias, reportando métricas de desempenho.","Este estudo prospectivo avaliou o impacto da inteligência artificial na detecção de câncer de mama em mamografias de rastreamento na Suécia. O algoritmo ScreenTrustCAD foi comparado ao desempenho de radiologistas, mostrando que a leitura por um radiologista mais IA teve uma taxa de detecção não inferior ao padrão de dupla leitura por dois radiologistas. Os resultados sugerem potencial para implementação controlada da IA na prática clínica.",,
2023,Differences and similarities in false interpretations by AI CAD and radiologists in screening mammography.,"Salim, Mattie, Dembrower, Karin, Eklund, Martin, Smith, Kevin, Strand, Fredrik",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10607417,"O estudo avalia o desempenho da IA em mamografias, comparando-a com radiologistas e reportando métricas de performance, como falsos positivos e negativos.","O estudo analisou as interpretações falsas em mamografias de triagem entre IA e radiologistas, envolvendo 714 mulheres diagnosticadas com câncer de mama e 8029 controles saudáveis. Os resultados mostraram que a IA pode melhorar a sensibilidade em mulheres de alta densidade mamária e acima de 55 anos. A pesquisa destaca o papel complementar da IA na triagem do câncer de mama.",,
2023,Analysis of Specimen Mammography with Artificial Intelligence to Predict Margin Status.,"Chen, Kevin A, Kirchoff, Kathryn E, Butler, Logan R, Holloway, Alexa D, Kapadia, Muneera R, Kuzmiak, Cherie M, Downs-Canner, Stephanie M, Spanheimer, Phillip M, Gallagher, Kristalyn K, Gomez, Shawn M",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10592216,"O estudo utiliza mamografia de espécime e aplica algoritmos de IA para prever o status das margens patológicas, reportando métricas de performance como sensibilidade, especificidade e AUROC.","O estudo desenvolveu modelos de inteligência artificial para prever o status das margens patológicas em mamografias de espécime. Utilizando um conjunto de dados de 821 imagens, os modelos mostraram sensibilidade de 84% e AUROC de 0,71. Os resultados indicam que esses modelos podem melhorar a precisão na orientação da extensão da ressecção em cirurgias de câncer de mama.",,
2023,"Use of novel artificial intelligence computer-assisted detection (AI-CAD) for screening mammography: an analysis of 17,884 consecutive two-view full-field digital mammography screening exams.","Heywang-Köbrunner, Sylvia H, Hacker, Astrid, Jänsch, Alexander, Hertlein, Michael, Mieskes, Christoph, Elsner, Susanne, Sinnatamby, Ruchira, Katalinic, Alexander",https://dx.doi.org/10.1177/02841851231187382,"O estudo utiliza um sistema de detecção assistida por computador baseado em deep learning em mamografias digitais, comparando seu desempenho com o de radiologistas e reportando métricas de acurácia.","O estudo avaliou um sistema de detecção assistida por computador baseado em inteligência artificial em mamografias digitais, analisando 17.884 exames. O sistema apresentou uma AUC de 89% e sensibilidade de 81,7%, comparando-se favoravelmente à leitura humana. A combinação da leitura humana com a IA aumentou a sensibilidade em relação à leitura única.",,
